Timestamp,TwDate,TwLoc,TwUserName,TwUserID,TwID,TwContent,ContentLoc,urls,Event
2019-03-28 17:11:04.164254,2019-03-22 15:34:47,Africa,ACA_WeAdvocate,1039907366446292992,1109116217002995712,"Cameroun: environ 9 millions de personnes n’ont pas accès à l’eau potable. Lisez l'article complet en cliquant sur le lien.#JourneeMondialeDelEa #WorldWaterDay  https://t.co/CUQ6NetDlD via @JDC_Fr",,['https://t.co/CUQ6NetDlD'],0
2019-03-28 17:11:04.573350,2019-03-22 14:19:48,Tunisie,CanadaTunisie,2196397436,1109097346980290561,"#SVQ 2,1 milliards de personnes vivent sans accès à l’eau potable chez eux? En cette #JournéeMondialeDeLeau, joignez-vous au Canada 🇨🇦 et soutenez #DeLeauPourTous. Faisons en sorte que PERSONNE ne soit laissé pour compte. #ODD6 https://t.co/eGbkYFGG7A",,['https://t.co/eGbkYFGG7A'],0
2019-03-28 17:11:04.976185,2019-03-22 14:03:17,Tunisie,MouradAbdellah2,1020275481420214273,1109093192962576386,"Aujourd'hui, journée internationale de l'eau, plus de 2 milliards de personnes n'ont pas accès à l'eau potable, surtout en Afrique. L'eau, c'est 60% du poids du corps et chacun a besoin de 1,5 l d'eau/jour. L'eau c'est la vie et c'est un droit pour tous !",,[],0
2019-03-28 17:11:05.385101,2019-03-22 12:56:32,Nabeul,sarah_agena,718942957592788994,1109076394305351681,"Le manque d'eau potable tue 3 fois plus d'enfants que la violence dans les pays en conflit https://t.co/PDjrr7P4gZ via @rtbfinfo",,['https://t.co/PDjrr7P4gZ'],0
2019-03-29 20:04:28.148710,2019-03-29 00:28:14,TUNIS,HusseiniAl,297971428,1111424794388385792,"Alerte aux pesticides dans l'eau potable: UFC-Que Choisir veut faire payer les agriculteurs pour la dépollution ! https://t.co/ilwtSOmrWI",,['https://t.co/ilwtSOmrWI'],0
2019-03-29 20:04:28.557095,2019-03-28 08:21:30,Tunisia,noomensays,940505762056540162,1111181507673145344,"@unknownbotasky @jyms95 @PaulinePaccard @France24_fr êtes vous sûr qu'il s'agit bien d'eau potable ??",,[],0
2019-04-03 12:01:14.163473,2019-04-02 09:38:55,Africa,MbalamSEES,494846515,1113012926208770054,"Les travaux de Keur Momar Sarr réalisés à 40% https://t.co/ipDMP8N2Lf",,['https://t.co/ipDMP8N2Lf'],0
2019-04-09 20:46:35.488468,2019-04-07 19:38:32,Tunisia ,Mimouna,17482371,1114975765773176832,"RT @BsiLiAdeL: Je suis admiratif de ce que je regarde now: le Conseil Municipal de Tripoli qui tient une conférence de Presse pour rassurer…",,[],0
2019-04-09 20:46:35.889111,2019-04-07 18:46:41,Tunis,BsiLiAdeL,335189648,1114962717167816706,"Je suis admiratif de ce que je regarde now: le Conseil Municipal de Tripoli qui tient une conférence de Presse pour rassurer les citoyens à propos de leurs besoins vitaux (denrées alimentaires, eau potable, électricité, santé, pétrole, etc...). #BRAVO",,[],1
2019-04-09 20:46:36.305738,2019-04-03 08:45:19,Tunis,samirtaiebTN,352369468,1113361825981247488,"Le ministère de l’Agriculture, des ressources hydrauliques et de la pêche a annoncé la mobilisation d’une enveloppe complémentaire de 600 mille dinars dans le cadre d’un programme... https://t.co/r2dwgmYdP6",,['https://t.co/r2dwgmYdP6'],0
2019-04-12 14:24:11.335767,2019-04-10 17:58:28,Africa,odilon236,972065918,1116037747670704130,"#RCA : L'eau potable est devenue très inaccessible à Bangui https://t.co/6bJB5z0lPl",,"['https://t.co/6bJB5z0lPl']",1
2019-04-18 17:20:58.586644,2019-04-17 15:04:34,Tunis,RadioMosaiqueFM,111240404,1118530697918988288,"Douar Hicher : vol des équipements de pompage de l’eau potable https://t.co/y3F55dp3EZ",Douar Hicher,['https://t.co/y3F55dp3EZ'],1
2019-04-18 17:20:59.002903,2019-04-17 14:06:30,Côte d'Ivoire,diakite_famori,983155727782072320,1118516085836394503,"RT @odilon236: #Centrafrique: le gouvernement fait attention un tant soit peu, au cri de cœur du peuple qui réclame de l'eau potable.La co…",,[],1
2019-04-18 17:20:59.451308,2019-04-17 13:52:13,Africa,odilon236,972065918,1118512491229794304,"#Centrafrique: le gouvernement fait attention un tant soit peu, au cri de cœur du peuple qui réclame de l'eau potable. La construction des forages est en cours dans les périphéries de la capitale, Bangui. Il faut aussi penser aux villes de l'intérieur du pays. #LeauClaVie @GouvCF https://t.co/BVzyWRykbe",,['https://t.co/BVzyWRykbe'],1
2019-04-18 17:20:59.899319,2019-04-16 19:11:00,Marseille,Cherni__,239089980,1118230328261455872,"RT @malllouka: En Tunisie : on bloque des routes, on augmente les prix, on viol des enfants, on coupe internet, on ferme les stations de se…",Tunis,[],0
2019-04-18 17:21:00.338974,2019-04-16 19:04:51,"Paris, Tunis",malllouka,120052874,1118228781477638146,"En Tunisie : on bloque des routes, on augmente les prix, on viol des enfants, on coupe internet, on ferme les stations de services, on te coupe l'eau potable pendant des jours... vie de merde! #Tunisie #jetepleure",Tunis,[],0
2019-04-18 17:21:00.762088,2019-04-16 16:06:45,Africa,odilon236,972065918,1118183960507559939,"#Egypte : 1 milliard $ d’investissements prévus pour l’accès à l’eau potable et l’assainissement au cours de l’exercice fiscal 2019-2020 (ministre) https://t.co/cSjIoa7UaZ",,['https://t.co/cSjIoa7UaZ'],0
2019-04-23 11:11:15.521086,2019-04-19 13:46:50,Africa,SocialNetLink,1450227973,1119235914075705344,"#Togo: une nouvelle plateforme #numerique pour le contrôle d’accès à l’eau potable en zone rurale.  https://t.co/CCJSSKjcWe #CIV225 #Afrique #sofie",,['https://t.co/CCJSSKjcWe'],0
2019-05-01 11:08:59.450795,2019-04-29 14:41:47,Sfax,mezghanimehdi,94435720,1122873621288976384,"Afrique. 320 millions de personnes sans accès à l’eau potable https://t.co/qOwDH1kAUh",,['https://t.co/qOwDH1kAUh'],0
2019-05-01 11:08:59.854726,2019-04-29 09:56:15,Africa,sikitimedia,313830971,1122801761771773953,"Eau potable au Bénin : une gestion équitable pour réduire les inégalités | Bénin24 Télévision https://t.co/V5SmjRBgZA",,['https://t.co/V5SmjRBgZA'],0
2019-05-02 21:32:00.435910,2019-05-02 10:13:30,Tunisia,SKimmobiliere,1078233424136192000,1123893266464813056,"Dotée d'un jardin, d'une piscine extérieure et d'une vue sur la mer, la #residence Amwej est située à chott Meriem #front_de_mer https://t.co/ichMajONw4 https://t.co/j73Ku3isWN",,"['https://t.co/ichMajONw4', 'https://t.co/j73Ku3isWN']",0
2019-05-02 21:32:00.892574,2019-05-02 09:26:36,#Africa,AfricanMediaAge,2302622191,1123881462414159872,"Ce #partenariat va permettre au spécialiste du #hautdébit basé aux #EAU d’intégrer la #suitelogicielle pour les #télécommunications de @nexign_systems … au sein des solutions réseau de bout en bout révolutionnaires https://t.co/wy8gzRXtXO #télécom #IT #business #digitalhealth",,['https://t.co/wy8gzRXtXO'],0
2019-05-02 21:32:01.339026,2019-05-02 07:14:38,Africa ,falpap,47781671,1123848255761211392,"@losouma @wadeabou @alydiabdiop En attendant il faut mettre des gants en tissu et les mouiller  et frotter la surface assiégée avant de tenter d'enlever les résidus. Pareil aussi tu peux mettre le jean dans lavabo rempli d'eau et essayer avec les gants..😉 #SunuMbay",,[],0
2019-05-02 21:32:01.785261,2019-05-01 23:29:33,TUNISIE,hometecsarl,327284286,1123731211153813508,"Marathon de Londres : des bulles d’eau distribuées pour limiter les bouteilles plastiques https://t.co/tQlzgHrLGT",,['https://t.co/tQlzgHrLGT'],0
2019-05-02 21:32:02.217585,2019-05-01 18:52:14,Africa,KolIhongui,994631851,1123661422313996288,"@afroO_pean @PierreChrist_ @jeanfrancis L'église catholique consacre chaque année à travers ses différents démembrement des milliards dans l'eau et l'assainissement, l'éducation et la santé. La construction de cette église est un mauvais procès qu'on lui fait. Elle a droit de construire des lieux de culte aussi.",,[],0
2019-05-02 21:32:02.643129,2019-05-01 17:26:53,,cm_ozone,1123009020913229825,1123639944176652288,"RT @AsteSN: We've astes @cm_ozone ! Vente, installation et location de bombonnes d'eau. La famille Astes Consulting est heureuse de vous re…",,[],0
2019-05-02 21:32:03.093593,2019-05-01 17:23:52,Tunisie,visions_tn,135121071,1123639186597318656,"De la cocaïne dans des crevettes d’eau douce de la campagne anglaise https://t.co/Bc4Az9XP7D https://t.co/oyBg9QAHik",,"['https://t.co/Bc4Az9XP7D', 'https://t.co/oyBg9QAHik']",0
2019-05-02 21:32:03.522787,2019-05-01 17:14:49,Tunis,RadioMosaiqueFM,111240404,1123636906120634368,"De la cocaïne dans des crevettes d'eau douce de la campagne anglaise https://t.co/xXGKf0iuOv",,['https://t.co/xXGKf0iuOv'],0
2019-05-02 21:32:03.949279,2019-05-01 16:08:07,Nabeul,sarah_agena,718942957592788994,1123620119748521985,"Des sacs en plastique biodégradable toujours intacts après trois ans dans de l'eau de mer https://t.co/A9KOmrqHXH via @rtbfinfo",,['https://t.co/A9KOmrqHXH'],0
2019-05-02 21:32:04.378481,2019-05-01 12:14:43,Nabeul,sarah_agena,718942957592788994,1123561385756172293,"Nantes. L'eau de la Loire rouge à Malakoff : ""sans risque"" selon la métropole https://t.co/e0o5XjOdzy via @presseocean",,['https://t.co/e0o5XjOdzy'],0
2019-05-02 21:32:04.808824,2019-05-01 11:25:43,Tunisia,ZemniStore,966272578175275008,1123549055253135363,"Votre peau a de plus en plus besoin d'hydratation. Peaux mature délicates sensibles et fragiles voici votre bonheur L'EAU RÉ-ÉQUILIBRANTE : Calmante, Adoucissante et Apaisante 🤩🤩. DISPONIBLE IMMÉDIATEMENT… https://t.co/UvPSTLA2GQ",,['https://t.co/UvPSTLA2GQ'],0
2019-05-02 21:32:05.236692,2019-05-01 09:11:55,Tunisie,VitalLabo,994870306882969600,1123515380914368514,"#Phytolax est un #laxatif #puissant et #stimulant, procure un soulagement rapide ≤ 10 heures, #accélère le #transit suite à une action directe et spécifique sur la motilité du #gros #intestin et par augmentation de la quantité d’eau dans ce dernier. https://t.co/QTv7zTz2RJ",,['https://t.co/QTv7zTz2RJ'],0
2019-05-02 21:32:05.660897,2019-05-01 08:12:08,Tunis,NO__PASARAN,192218166,1123500335849463808,"Récolte des fleurs de bigaradier à Nabeul pour l'extraction de ce qui est communément appelé ""eau de fleurs d'oranger"". Vous sentez cette odeur envoûtante ? https://t.co/0VnCTSRiHY",Nabeul,['https://t.co/0VnCTSRiHY'],0
2019-05-02 21:32:06.097060,2019-05-01 06:48:28,,piervial,273524713,1123479280929968128,"Les Vénézuéliens vivent souvent sans eau ni électricité, beaucoup ont faim, d’autres sont persécutés pour leur opinion par un #Maduro qui ne respecte pas la démocratie mais @JLMelenchon plastronne et continue dans les galéjades choquantes. https://t.co/r0RuCVlkmQ",,['https://t.co/r0RuCVlkmQ'],0
2019-05-02 21:32:06.526925,2019-05-01 00:20:05,Tunisie,LauraxSmgo,1004789058655150084,1123381540669538305,"@urhokage Inspire, expire, et tu bois de l'eau",,[],0
2019-05-02 21:32:06.956840,2019-04-30 23:14:32,Tunisie,LauraxSmgo,1004789058655150084,1123365046455762945,"@urhokage J'ai toujours beaucoup bu d'eau j'ai jamais eu d'acné ni rien askip c'est pour ça",,[],0
2019-05-02 21:32:07.385875,2019-04-30 23:13:11,Tunisie,LauraxSmgo,1004789058655150084,1123364704376819717,"@urhokage Je boie beaucoup d'eau",,[],0
2019-05-02 21:32:07.813027,2019-04-30 20:08:05,Tunisia,ZemniStore,966272578175275008,1123318122923032576,"On sait que votre peau a de plus en plus besoin d'hydratation ! Peaux mature délicates sensibles et fragiles voici votre bonheur ! L'EAU RÉ-ÉQUILIBRANTE : Calmante, Adoucissante et Apaisante 🤩🤩 LE SÉRUM ANTI-ÂGE :… https://t.co/DXLh8jNRkO",,['https://t.co/DXLh8jNRkO'],0
2019-05-02 21:32:08.240848,2019-04-30 20:03:22,Sousse ,maverick1259,113369782,1123316937180753923,"Le #parti naturel des #destouriens est évident et connu et reconnu... Ils n'ont qu'a y adhérer avec #honneur et #fierté, Mieux que d'apporter l'eau a un moulin #ingrat et voué a l'#échec #tunisie #politique",,[],0
2019-05-02 21:32:08.670821,2019-04-30 20:02:24,tunis,medzepplin,701913507403603968,1123316693827244032,"@nadhemtunisie Le prix du même produit aux EAU est en dinars tn aussi,  mais pour voir à quel point on est arnaqué c'est du vol et pillage organisé par des oligarchs encouragés par un laisser-faire gouvernemental",,[],0
2019-05-02 21:32:09.100760,2019-04-30 14:12:20,Somewhere only we know,feli__o,2752038928,1123228597723049984,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:09.528445,2019-04-30 13:45:56,Tunis,SansaRemix,56389175,1123221954226470912,"Les embrouilles sur le prix de la bouteille d'eau commencent
 - 700 millimes 
 - 750 millimes du frigo 
#OnEstEnAvril",,[],0
2019-05-02 21:32:09.955162,2019-04-30 12:52:09,,Cecconraz,720517446,1123208416552521729,"RT @PicardPress: Sous l’eau à 16 degrés depuis une demi-heure, tu te demandes qui profite de la vie à une vingtaine de mètres sous la surfa…",,[],0
2019-05-02 21:32:10.385722,2019-04-30 12:38:40,Tunisia,sasoukee,41561099,1123205022043582464,"@MyriamBoujbel Il y a un sondage à Balhdia. Il est juste coupé par l'Etat. Les habitants ont déjà réclamé son accès, beaucoup ont été arrêtés et ont été accusés par les autorités locales de vouloir donner l'eau aux terroristes.",,[],0
2019-05-02 21:32:10.821778,2019-04-30 12:28:09,Tunis,MouhannedTounsi,464764257,1123202377824256001,"RT @0489_35: Le candidat tunisien à l'Alesco s'est réveillé sur le score de 5 contre 15. Un candidat au syndrome de la grenouille plongée d…",,[],0
2019-05-02 21:32:11.260977,2019-04-30 11:18:49,Tunisie,PicardPress,2999376536,1123184929221877760,"Sous l’eau à 16 degrés depuis une demi-heure, tu te demandes qui profite de la vie à une vingtaine de mètres sous la surface. Et là, tranquille, la belle murène double mètre vient te faire un coucou. #Tunisie #AlHaouaria #plongée https://t.co/7LllEyFXtd",Tunis,['https://t.co/7LllEyFXtd'],0
2019-05-02 21:32:11.696565,2019-04-30 11:15:36,Yaoundé-Cameroun,JoyciieO,1908668809,1123184117452017664,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:12.137196,2019-04-30 08:18:58,Paris ,DechaineLouv,523683143,1123139667447119872,"RT @odilon236: @ARCADIUSPOUTOU Vraiment. Et pourtant, la pénurie d'eau est encore d'actualité en #Centrafrique https://t.co/nUJXytfOic",,['https://t.co/nUJXytfOic'],0
2019-05-02 21:32:12.571431,2019-04-30 06:19:06,"Yaoundé, Cameroon",rim_kw,1477979041,1123109504252387330,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:12.993937,2019-04-29 23:45:09,Africa,AsteSN,2814062321,1123010362473885696,"We've astes @cm_ozone ! Vente, installation et location de bombonnes d'eau. La famille Astes Consulting est heureuse de vous recevoir. Que les eaux jaillissent !",,[],0
2019-05-02 21:32:13.419041,2019-04-29 23:24:18,"Adamoua, Cameroon",ClattenburgSte2,1053010772639567873,1123005114426564608,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:13.843838,2019-04-29 23:07:10,Tunis,DannousTn,431516143,1123000803982180357,"EAU DE PARFUM SO FEVER https://t.co/dGERdoFIi5",,['https://t.co/dGERdoFIi5'],0
2019-05-02 21:32:14.272273,2019-04-29 23:05:48,Tunis,DannousTn,431516143,1123000458409390081,"STUDIO S+2, pied dans l'eau, meublé et bien presenté et climatisé, https://t.co/SxIi0n1i0q",,['https://t.co/SxIi0n1i0q'],0
2019-05-02 21:32:14.699796,2019-04-29 21:52:26,Tunisie,Noam00zest,542760643,1122981994219155456,"L'eau a si bon goût ces derniers temps, je m'enfile deux litres facile.",,[],0
2019-05-02 21:32:15.126333,2019-04-29 21:47:19,"Littoral, Cameroon",StephaneDiyani3,1024960929094684672,1122980710342692865,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:15.550787,2019-04-29 20:55:49,Cameroun,_LetMeMore_,175714954,1122967746931822593,"RT @KolIhongui: @HNjomini @237online Vous preférez vous habiller en costume alors que des gens n'ont pas d'eau à boire ?",,[],0
2019-05-02 21:32:15.981840,2019-04-29 17:58:56,Partout meme dans ton trou ,alucard_934,1002251008049930240,1122923235660783616,"Bon bah on dirait que y’en a un qui va tomber a l’eau",,[],0
2019-05-02 21:32:16.408061,2019-04-29 17:08:36,Tunis,0489_35,760235698133856258,1122910567923163136,"Le candidat tunisien à l'Alesco s'est réveillé sur le score de 5 contre 15. Un candidat au syndrome de la grenouille plongée dans de l'eau d'une marmite qui bouillonnait à petit feu, inconsciente de l'effet de l'ébullition qui la brûlait",,[],0
2019-05-02 21:32:16.834338,2019-04-29 16:17:47,,hamadoukaitaoua,1073588550338265095,1122897777024012289,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:17.258004,2019-04-29 14:20:53,yaounde 2soa,ChristanMontec1,1005122114784038912,1122868359794655233,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:17.684072,2019-04-29 14:11:16,Africa,odilon236,972065918,1122865941103169536,"@ARCADIUSPOUTOU Vraiment. Et pourtant, la pénurie d'eau est encore d'actualité en #Centrafrique https://t.co/nUJXytfOic",,['https://t.co/nUJXytfOic'],0
2019-05-02 21:32:18.109612,2019-04-29 13:42:09,Tunisia,SKimmobiliere,1078233424136192000,1122858612681060353,"""Villas #à_vendre à Chott Meriem près du port El Kantaoui.#Villas haut standing avec des #triplex jumelés situés à 300 m de la plage. Avec jardins, aires de jeux pour les enfants et piscines. https://t.co/Axj0ZzhgSd https://t.co/pdRjIaiSQn",,"['https://t.co/Axj0ZzhgSd', 'https://t.co/pdRjIaiSQn']",0
2019-05-02 21:32:18.538039,2019-04-29 12:16:19,Tunis,DannousTn,431516143,1122837011675648001,"Duplexe vue sur mer #Casa_Imed vous propose une offre à ne pas rater, un duplex de rêve se compose d'un rez de chaussé contenant un grand salon, cuisine très bien équipée avec séchoir, une salle d’eau. Le 1 ére étage... https://t.co/STme5t8B65",,['https://t.co/STme5t8B65'],0
2019-05-02 21:32:18.960959,2019-04-29 12:09:33,Bafoussam,K1811574708,1061897267496566785,1122835310222684160,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:19.387605,2019-04-29 12:07:31,Cameroon,Beau_tankeu,531203005,1122834795216633856,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:19.815108,2019-04-29 11:56:48,Africa,KolIhongui,994631851,1122832100875538439,"@HNjomini @237online Vous preférez vous habiller en costume alors que des gens n'ont pas d'eau à boire ?",,[],0
2019-05-02 21:32:20.266303,2019-04-29 11:19:22,Cameroon,MutationsOnline,843868725422030848,1122822677918515208,"RT @ACA_WeAdvocate: Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure con…",,[],0
2019-05-02 21:32:20.736084,2019-04-29 10:47:11,Tunisia,ZemniStore,966272578175275008,1122814580810506240,"Les sels d’Epsom: l’histoire balbutiante du magnésium ❄️ 💦💦 Ces toutes dernières années, les chercheurs ont découvert que là où la population absorbe le magnésium par l’intermédiaire d’eau filtrant à travers des… https://t.co/67VplTmY0G",,['https://t.co/67VplTmY0G'],0
2019-05-02 21:32:21.166072,2019-04-29 10:46:38,Tunisia,ZemniStore,966272578175275008,1122814440821284864,"Epsom: Ou l’histoire balbutiante du magnésium ❄️ 💦💦 Ces toutes dernières années, les chercheurs ont découvert que là où la population absorbe le magnésium par l’intermédiaire d’eau filtrant à travers des roches… https://t.co/0jc7QXBmmi",,['https://t.co/0jc7QXBmmi'],0
2019-05-02 21:32:21.610642,2019-04-29 08:14:48,Africa,ACA_WeAdvocate,1039907366446292992,1122776230124773378,"Reportage sur la mort de 4 enfants à la recherche de l'#eau à Wolordé, dans l'extrême nord #Cameroun. Pas de mesure concrète sur le terrain, jusqu'à présent !! #DroitàH2O #EauPourTous. @MutationsOnline https://t.co/1Bzz4xHu6a",,['https://t.co/1Bzz4xHu6a'],0
2019-05-02 21:32:22.035132,2019-04-29 00:49:22,Tunisie,MutambaSam,817378404689465345,1122664133915217920,"J’ai sorti ma bouteille d’eau et j’ai mis mon lit contre le mur. Je suis toujours pas prêt 😩😭 #GameofThrones",,[],0
2019-05-02 21:32:22.468114,2019-04-28 21:49:48,Tunis,DannousTn,431516143,1122618944651767809,"😎Parfum est original pour homme💥 et pour femme eau de parfum svp pour les sérieux sérieux et merci Tel 24070602",,[],0
2019-05-02 21:32:22.892122,2019-04-28 13:43:56,Tunis,DannousTn,431516143,1122496673287110660,"🏠Terrain Clôturé 250 m² a vendre a dar allouch pieds dans l'eau🏠 https://t.co/W0tql4b6NH",,['https://t.co/W0tql4b6NH'],0
2019-05-02 21:32:23.319552,2019-04-28 12:16:16,Tunis ,libertunisia,260394951,1122474609578840065,"Comment les hauts dirigeants du groupe canadien se sont remplis les poches avant que la boîte ne prenne l'eau,c'est le capitalisme d'aujourd'hui une honte!""La main chanceuse des dirigeants de Bombardier"" | JDM https://t.co/G9wCqB2iN8",,['https://t.co/G9wCqB2iN8'],0
2019-05-02 21:32:23.750281,2019-04-28 11:51:49,Tunisia,CasaImed1,1091241785140097024,1122468457700835328,"#Agence #Casa #Imed #Korba vous propose un superbe appartement à Maamoura à quelques pas de la #plage Il se compose d’un salon, 3 chambres à coucher, cuisine bien équipée, 2 terrasses, 2 salles d’eau, NB : chauffage centrale et climatiseur https://t.co/tIKupDydCO",Korba,['https://t.co/tIKupDydCO'],0
2019-05-02 21:32:24.178707,2019-04-28 11:47:03,Tunisie,LaPresseTunisie,249165449,1122467258473824256,"Au cours de 2018, pas moins de 2.111 millions de litres d’eau minérale ont été vendus sur le marché par les différentes unités de conditionnement, soit une évolution de 30,7% par rapport à 2017. https://t.co/HYH0v5FXhk",,['https://t.co/HYH0v5FXhk'],0
2019-05-02 21:32:24.604524,2019-04-28 05:21:31,Tunisia,ZemniStore,966272578175275008,1122370234881540096,"On sait que votre peau a de plus en plus besoin d'hydratation ! Peaux mature délicates sensibles et fragiles voici votre bonheur ! L'EAU RÉ-ÉQUILIBRANTE : Calmante, Adoucissante et Apaisante 🤩🤩 LE SÉRUM ANTI-ÂGE :… https://t.co/Can6Bzp8pd",,['https://t.co/Can6Bzp8pd'],0
2019-05-02 21:32:25.028350,2019-04-27 22:04:28,,Akaname12,1000303516110422016,1122260248281141255,"RT @LauraxSmgo: Si l'eau elle est vénère, elle veut se tapper avec toi et tout, est ce que on peut dire que l'orage ?",,[],0
2019-05-02 21:32:25.459081,2019-04-27 19:12:02,Tunisie,Noam00zest,542760643,1122216854821457923,"Mais attendez les plages à Libreville sont comme aux Caraïbes , l’eau est si filtrée Wow",,[],0
2019-05-02 21:32:25.884678,2019-04-27 13:44:54,Tunisia,CasaImed1,1091241785140097024,1122134527550341121,"#Avec #Casa #Imed vous avez la chance d’avoir un étage de villa dans un cartier calme avec des bons voisinages à centre-ville #Korba Il se compose d'un salon, trois chambres à coucher, cuisine, salle d’eau avec deux terrasses https://t.co/PlDR99s2wG",Korba,['https://t.co/PlDR99s2wG'],0
2019-05-02 21:32:26.312470,2019-04-27 11:04:54,Paris,EnviesNomades,562824689,1122094261258706944,"Un mini food truck de coco à l’eau à La Valette. Très mignon! #coco #coconut #foodtruck #foodtrucks #foodstagram #foodtruckfood #foodtruckdrinks #drink #coconutwater #malta #malta🇲🇹… https://t.co/To59drDCjb",,['https://t.co/To59drDCjb'],0
2019-05-02 21:32:26.744906,2019-04-27 09:26:29,"Choisy-le-Roi, France",YacinChalbi,954466958199676930,1122069495638646786,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:27.171686,2019-04-27 08:57:24,"Tunis, Tunisia",HendrixTN,19045478,1122062175261081600,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:27.597073,2019-04-27 08:22:21,Tunisie,h_zied,240853738,1122053356116217856,"@nizarus Malheureusement de meilleur gout ne veut pas dire de meilleur qualité et payé aussi cher de l'eau si plus est parfois impropre... on monde se marche sur la tête",,[],0
2019-05-02 21:32:28.021424,2019-04-27 08:00:00,"Dublin City, Ireland",KourochBellis,2900962184,1122047732347277313,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:28.446239,2019-04-27 06:58:49,Tunisie,MounaMathari,240781428,1122032336005140480,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:28.869356,2019-04-26 22:00:01,France,Joylandgirl,549553299,1121896740339232770,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:29.294584,2019-04-26 21:11:11,Tunisie,ouhibi_lotfi,4786715578,1121884452353916928,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:29.721532,2019-04-26 19:27:01,Tunis,DannousTn,431516143,1121858238818000896,"🏠S+2 pied dans l'eau a louer a kelibia🏠 https://t.co/7O1ULx1sUr",,['https://t.co/7O1ULx1sUr'],0
2019-05-02 21:32:30.146157,2019-04-26 19:02:04,Tunis,DannousTn,431516143,1121851957625466880,"Eau de parfum VOLARE https://t.co/qwfi20ohv4",,['https://t.co/qwfi20ohv4'],0
2019-05-02 21:32:30.574280,2019-04-26 19:00:28,Tunisie,Mayahach,3413430107,1121851556960395265,"RT @Selim_: Dans la region de Monastir, @FT_DES dénombre 63 unités de délavage. Il faut 55 litres d’eau pour délaver un jeans. 70% de cette…",Monastir,[],0
2019-05-02 21:32:31.014485,2019-04-26 18:38:13,Tunisie,LeadersTunisie,121378109,1121845954322345986,"Plaidoyer pour la création d'une autorité nationale de l’eau et de l'environnement. #leaders #news #tunisie #Actualités https://t.co/Fjm2F3jiai",,['https://t.co/Fjm2F3jiai'],0
2019-05-02 21:32:31.444482,2019-04-26 18:30:21,,JuleRoodi,1045030839917203456,1121843975432937472,"RT @Fatales1: Parfum Du Jour - Eau de Lacoste Femme de Lacoste http://t.co/3T1yNyzHeo",,['http://t.co/3T1yNyzHeo'],0
